Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
338,MI Xiaomi Wireless Home Security Camera 2i 2022 Edition | Full HD Picture | 360 View | 2MP | AI Powered Motion Detection W...,"tv, audio & cameras",Security Cameras,https://m.media-amazon.com/images/I/31XUcVuSAyL._AC_UL320_.jpg,https://www.amazon.in/MI-Wireless-Security-Picture-Detection/dp/B0BR3TP3B1/ref=sr_1_342?qid=1679131971&s=electronics&sr=1-342,4.3,46362.0,3859.0,5498.0
426,"MamyPoko Extra Absorb Diaper pants, XXXL,Unisex Baby, Pack of 22",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61ZZU2S82AL._AC_UL320_.jpg,https://www.amazon.in/MamyPoko-Extra-Absorb-Diaper-pants/dp/B09TF9Z4PH/ref=sr_1_3043_mod_primary_new?qid=1679219624&s=baby&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3043,4.3,155343.0,979.0,1099.0
1075,"PrettyKrafts Microwave Oven Top Cover, Microwave Cover with Pockets Free Size, with 4 Utility Pockets, Trio Beige",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81uS-SN+31L._AC_UL320_.jpg,https://www.amazon.in/PrettyKrafts-A1117-Microwave-Pockets-Utility/dp/B08GYQN6TH/ref=sr_1_1076?qid=1679135650&s=appliances&sr=1-1076,3.7,182.0,110.0,399.0
102,"AmazonBasics 16-Gauge Speaker Wire - 100 Feet, Transparent","tv, audio & cameras",Speakers,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/718x1vTL4EL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-16-Gauge-Speaker-Wire-Feet/dp/B006LW0W5Y/ref=sr_1_106?qid=1679129292&s=electronics&sr=1-106,4.4,49812.0,799.0,1700.0
394,SanDisk Extreme Pro SD UHS I 32GB Card for 4K Video for DSLR and Mirrorless Cameras 100MB/s Read & 90MB/s Write,"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/I/8199xdhtIDL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Extreme-Video-Mirrorless-Cameras/dp/B09X7G85JC/ref=sr_1_398?qid=1679132576&s=electronics&sr=1-398,4.5,215311.0,838.0,1800.0
10798,Nike Pro Dri-Fit Sleeve 4.0 - Unisex,men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/71jWYJRGptL._AC_UL320_.jpg,https://www.amazon.in/Nike-Pro-Sleeve-White-Black/dp/B082DMX4DG/ref=sr_1_10855?qid=1679140365&s=apparel&sr=1-10855,4.6,877.0,,
14,Amazon Brand - Symbol Men's Regular Fit T-Shirt,men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/910H0HbOt5L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Symbol-T-Shirt-AW17PLPO3-3_L_Multicolor3/dp/B073X3Y6VL/ref=sr_1_19?qid=1679139859&s=apparel&sr=1-19,4.0,16187.0,499.0,2097.0
5502,Longway Hotplus 15 ltr Automatic Storage Water Heater with Multiple Safety System & Anti-Rust Coating 5 Star Rated (Off Wh...,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/71neu6IvzpL._AC_UL320_.jpg,https://www.amazon.in/LONGWAY-25Ltr-Storage-Stainless-Premium/dp/B07YLKS9JX/ref=sr_1_5506?qid=1679134795&s=kitchen&sr=1-5506,3.7,1264.0,3649.0,5990.0
8662,Neewer 2 Packs Dimmable 5600K USB LED Video Light with Adjustable Tripod Stand/Color Filters for Tabletop/Low Angle Shooti...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61BRdfaY3wL._AC_UL320_.jpg,https://www.amazon.in/Neewer-Dimmable-Adjustable-Tabletop-Photography/dp/B07T8FBZC2/ref=sr_1_8665?qid=1679134183&s=electronics&sr=1-8665,4.2,19551.0,2999.0,3990.0
1534,Lino Perros Women Shoulder Bag,accessories,Bags & Luggage,https://m.media-amazon.com/images/I/61IoBf0mkgL._AC_UL320_.jpg,https://www.amazon.in/Lino-Perros-yellow-shoulder-BLACK/dp/B09MRXQH7Z/ref=sr_1_1543?qid=1679143939&s=luggage&sr=1-1543,4.3,245.0,758.0,1995.0
3596,ACTIVA 390 RPM High Speed 1200 MM 5 Star Rated Apsra Deco Brown Ceiling Fan with 2 Year Warranty,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/31wF19wl+nL._AC_UL320_.jpg,https://www.amazon.in/ACTIVA-Speed-Rated-Ceiling-Warranty/dp/B082ZMMVQS/ref=sr_1_3603?qid=1679134681&s=kitchen&sr=1-3603,3.8,135.0,1209.0,1990.0
384,Origami So Soft 2 Ply Facial Tissue Paper / Tissue Box - 20 x 20 cm - 200 Pulls Per Box - Pack of 3 - 600 Pulls (1200 Sheets),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61pu2E-rCWS._AC_UL320_.jpg,https://www.amazon.in/Origami-So-Soft-Face-Tissue/dp/B00W1EGH28/ref=sr_1_2641?qid=1679214499&s=kitchen&sr=1-2641,4.2,4565.0,500.0,525.0
1887,"SanDisk Ultra Dual Drive Go usb3.0 Type C Pen Drive for Mobile (Green, 128 GB, 5Y)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/711yF6vrfFS._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Ultra-Drive-PenDrive-Mobile/dp/B097PGZGT8/ref=sr_1_1890?qid=1679133770&s=electronics&sr=1-1890,4.3,55257.0,1069.0,2800.0
11066,Hey Dude Men's Wally Sox Loafer,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91QgPsdCGXL._AC_UL320_.jpg,https://www.amazon.in/Hey-Dude-Mens-Wally-Asphalt/dp/B08K8XDTVL/ref=sr_1_11171?qid=1679149020&s=shoes&sr=1-11171,4.7,84311.0,9906.0,13499.0
436,"Echo Dot (3rd Gen, Black) combo with Amazon Smart Plug","tv, audio & cameras",Speakers,https://m.media-amazon.com/images/I/41TKVl+0Z8L._AC_UL320_.jpg,https://www.amazon.in/Echo-Black-Amazon-Smart-Plug/dp/B08HMZ4J7Q/ref=sr_1_440?qid=1679129317&s=electronics&sr=1-440,4.4,98293.0,3848.0,6498.0
1198,boAt Airdopes 441 Bluetooth Truly Wireless in Ear Earbuds with mic Thunder Purple,"tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/51bXdtCylPL._AC_UL320_.jpg,https://www.amazon.in/boAt-Airdopes-441-Wireless-Bluetooth/dp/B08ZYDW59D/ref=sr_1_1205?qid=1679128754&s=electronics&sr=1-1205,4.0,148271.0,2174.0,5999.0
5332,9shines Label Knee Length Cotton Night Dress Short Nighty for Women | Short Nighty | Nightdress || Graphic Print Nightwear...,women's clothing,Clothing,https://m.media-amazon.com/images/I/71VvVq8ljAL._AC_UL320_.jpg,https://www.amazon.in/9shines-Label-Nightdress-Women-Combo-9SPSF23-CYIR/dp/B0BW9G83N7/ref=sr_1_5337?qid=1679152934&s=apparel&sr=1-5337,4.2,1665.0,789.0,2199.0
590,"HP v236w 32GB USB 2.0 Pen Drive, Grey","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61aflcZgumL._AC_UL320_.jpg,https://www.amazon.in/HP-FD236W-32GB-Drive-Gray/dp/B01L8ZL3X8/ref=sr_1_593?qid=1679133686&s=electronics&sr=1-593,4.2,66790.0,364.0,750.0
6703,GRACE TOP (DEVICE) 24 cms Backpack,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71CWkYynspL._AC_UL320_.jpg,https://www.amazon.in/Gracetop-WomenS-Leather-Messenger-Backpack/dp/B06X3X4456/ref=sr_1_6712?qid=1679158817&s=shoes&sr=1-6712,3.7,147.0,345.0,999.0
10838,Fastrack Casual Analog White Dial Men's Watch NN3121SM01 / NL3121SM01/NP3121SM01,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/610rsWPfN8L._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Analog-White-NK3121SM01-NK2298SM02/dp/B07N33CVXR/ref=sr_1_10862?qid=1679156017&s=watches&sr=1-10862,4.2,4660.0,3330.0,4045.0
1198,"Nokia 5310 Dual SIM Keypad Phone with MP3 Player, Wireless FM Radio and Rear Camera with Flash | Black/Red","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/4110ru1t4KL._AC_UL320_.jpg,https://www.amazon.in/Nokia-5310-Feature-Player-Wireless/dp/B08BG8L72Q/ref=sr_1_1201?qid=1679133723&s=electronics&sr=1-1201,4.0,26185.0,3449.0,4299.0
610,REDUX RWS0014S Analogue Black Dial Man's & Boy's Watch,stores,Men's Fashion,https://m.media-amazon.com/images/I/71Gc3CnC20L._AC_UL320_.jpg,https://www.amazon.in/Redux-Analogue-Multi-Colour-Dial-Watch-Rws0014/dp/B06XFTY7P6/ref=sr_1_619?qid=1679150718&s=apparel&sr=1-619,3.6,838.0,168.0,1399.0
22,"Crompton Ozone Desert Air Cooler- 75L; with Everlast Pump, Auto Fill, 4-Way Air Deflection and High Density Honeycomb pad...",appliances,Heating & Cooling Appliances,https://m.media-amazon.com/images/I/51VBo2iDGxL._AC_UL320_.jpg,https://www.amazon.in/Crompton-Greaves-75-Litre-Desert-Cooler/dp/B01DPL9B00/ref=sr_1_29?qid=1679135034&s=kitchen&sr=1-29,4.0,10523.0,10439.0,17200.0
1333,"JBL C100SI Wired in Ear Headphones with Mic, Pure Bass Sound, One Button Multi-Function Remote, Angled Buds for Comfort fi...","tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/41V2EKQuhXL._AC_UL320_.jpg,https://www.amazon.in/JBL-C100SI-Headphones-Multi-Function-Comfort/dp/B0BR3T897G/ref=sr_1_1340?qid=1679128764&s=electronics&sr=1-1340,4.1,194686.0,998.0,1998.0
1698,"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback, ASAP Charge, IPX7, Dual Pairing, BT v5.0, wi...","tv, audio & cameras",Headphones,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41vYCUqtPBL._AC_UL320_.jpg,https://www.amazon.in/boAt-Bluetooth-Neckband-Bassheads-Earphones/dp/B0BR3XQS9P/ref=sr_1_1705?qid=1679128788&s=electronics&sr=1-1705,4.1,148827.0,2098.0,5480.0
67,"Pampers Active Baby Taped Diapers, Small size diapers, (SM) 46 count, taped style custom fit",toys & baby products,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/7171qOOgrCL._AC_UL320_.jpg,https://www.amazon.in/Pampers-Active-Small-Diapers-Count/dp/B00AWMBPHS/ref=sr_1_212?qid=1679219577&s=baby&sr=1-212,4.5,65629.0,698.0,775.0
8543,Transcend StoreJet 2TB Slim External Hard Drive (Gray),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71+ccCw9bmL._AC_UL320_.jpg,https://www.amazon.in/Transcend-StoreJet-Slim-External-Drive/dp/B07B4KXTQK/ref=sr_1_8546?qid=1679134176&s=electronics&sr=1-8546,4.4,8609.0,6778.0,8999.0
88,"AmazonBasics Shower Adjustable -Length Curtain Tension Rod - 36-54"", Chrome",home & kitchen,Home Storage,https://m.media-amazon.com/images/I/61UERPeZhLL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Adjustable-Length-Curtain-Tension/dp/B073Q88F7K/ref=sr_1_257?qid=1679213774&s=kitchen&sr=1-257,4.2,2857.0,689.0,2000.0
1059,"DOWAN 6 XL Plastic Modular Drawer System for Home, Office, Hospital, Parlor, School, Doctors, Home and Kids, Product Dimen...",home & kitchen,Home Storage,https://m.media-amazon.com/images/I/41yzxYeajbL._AC_UL320_.jpg,https://www.amazon.in/DOWAN-Hospital-Dimension-assembeled-27cmx32cmx85/dp/B0BYDBCRJQ/ref=sr_1_8428?qid=1679213923&s=kitchen&sr=1-8428,4.8,12899.0,1399.0,4999.0
40,"Swiss Beauty Ultimate 9 Pigmented Colors Eyeshadow Palette Long Wearing And Easily Blendable Eye Makeup Palette Matte, Shi...",beauty & health,Make-up,https://m.media-amazon.com/images/I/51Dwx1s7OPL._AC_UL320_.jpg,https://www.amazon.in/Beauty-Ultimate-Shadow-Palette-Shade-06/dp/B07WTQPWLJ/ref=sr_1_89?qid=1679215166&s=beauty&sr=1-89,4.3,17271.0,189.0,269.0
56,"TP-Link Tapo C225 4MP 2K QHD 1440p Pan/Tilt WiFi SecuritySmart AI Camera, Indoor CCTV, Starlight Sensor, Night Vision, Ale...","tv, audio & cameras",Security Cameras,https://m.media-amazon.com/images/I/41x3qELQ9AL._AC_UL320_.jpg,https://www.amazon.in/TP-Link-SecuritySmart-Starlight-Compatibility-Required/dp/B0BN4BQ1DM/ref=sr_1_60?qid=1679131950&s=electronics&sr=1-60,4.2,99243.0,4999.0,5999.0
4714,"URBAN KINGS Metal & Silicone Headphone Stand Hanger with Cable Holder, Black Desk Earphone Mount Rack for Sennheiser, Son...","tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/I/717Yb1aJ-RL._AC_UL320_.jpg,https://www.amazon.in/URBAN-KINGS-Headphone-Sennheiser-Accessories/dp/B08KWHDQSS/ref=sr_1_4718?qid=1679128389&s=electronics&sr=1-4718,4.5,29.0,1509.0,2999.0
145,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Red),"tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/81FogXWyZPL._AC_UL320_.jpg,https://www.amazon.in/Boult-Audio-BassBuds-X1-Earphones/dp/B07TFW1KML/ref=sr_1_149?qid=1679128676&s=electronics&sr=1-149,3.9,79328.0,329.0,999.0
1688,Skullcandy Dime 2 in-Ear True Wireless Earbuds with Mic (Dark Blue),"tv, audio & cameras",Headphones,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61OE2no9NHL._AC_UL320_.jpg,https://www.amazon.in/Skullcandy-Dime-Ear-Wireless-Earbuds/dp/B09NPB1XH4/ref=sr_1_1692?qid=1679128788&s=electronics&sr=1-1692,3.6,2597.0,2765.0,7999.0
3592,"BlueRigger Premium Digital Optical Audio Toslink Cable With 24K Gold Plated Connectors, 8 Channel (7.1) Audio Support (for...","tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/I/71y7+Yt6ZBL._AC_UL320_.jpg,https://www.amazon.in/BlueRigger-Premium-Digital-Optical-Toslink/dp/B07P729X2Y/ref=sr_1_3599?qid=1679128325&s=electronics&sr=1-3599,4.2,30859.0,1568.0,1599.0
3903,Rajubhai Hargovindas Men's White Elastic Waist Relaxed Fit Pyjama | 100% Cotton | 2 Side Pockets | Easy Fly |,stores,Men's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/514azna8lML._AC_UL320_.jpg,https://www.amazon.in/Rajubhai-Hargovindas-Elastic-Pockets-Medical/dp/B08GKLMGTN/ref=sr_1_3908?qid=1679150849&s=apparel&sr=1-3908,3.8,967.0,698.0,1099.0
853,"L'Oréal Paris Professional Nourishing Treatment, For Smooth & Straight Frizz-Free hair, Paraben Free, With Precious Essent...",stores,Amazon Fashion,https://m.media-amazon.com/images/I/61SW8eCA4PL._AC_UL320_.jpg,https://www.amazon.in/LOreal-Paris-Extraordinary-Nourishing-Frizz-Free/dp/B09P3WMWH5/ref=sr_1_4022?qid=1679212411&s=apparel&sr=1-4022,4.0,1213.0,379.0,399.0
480,"SONGMICS Badminton Net Set, Portable Sports Set for Badminton, Tennis, Kids Volleyball, Pickleball, Easy Setup,Nylon Net w...",sports & fitness,Badminton,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71CBCt80cGL._AC_UL320_.jpg,https://www.amazon.in/SONGMICS-Badminton-Volleyball-Pickleball-Black-USYQ500HV1/dp/B0859YHJ7G/ref=sr_1_3865?qid=1679216897&s=sports&sr=1-3865,4.5,2113.0,17278.0,24689.0
540,"Boult Audio Curve ANC Wireless in Ear Wireless Earphones with 25dB Active Noise Cancellation, ENC Mic, 30H Playtime, 60ms ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71-5K75B6uL._AC_UL320_.jpg,https://www.amazon.in/Boult-Audio-Wireless-Earphones-Cancellation/dp/B0BVQV1G5P/ref=sr_1_543?qid=1679133682&s=electronics&sr=1-543,3.8,104356.0,1499.0,5499.0
926,"Nespresso Vertuoline Assortment Pack of 3, 10 Count, Total 30",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61J0e7d0GEL._AC_UL320_.jpg,https://www.amazon.in/30-Count-Nespresso-Vertuoline-Assortment/dp/B01N05APQY/ref=sr_1_6759?qid=1679216454&s=grocery&sr=1-6759,4.8,50629.0,6400.0,12000.0
31,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sa...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71lVwl3q-kL._AC_UL320_.jpg,https://www.amazon.in/20000mAh-Sandstone-Triple-Charging-Delivery/dp/B08HV83HL3/ref=sr_1_34?qid=1679133651&s=electronics&sr=1-34,4.3,135528.0,2049.0,2199.0
5801,"SanDisk Extreme SDXC, SDXVF 256GB, V30, U3, C10, UHS-I, 90MB/s R, 60MB/s W, for 4K Video","tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/I/61g2SS3ntNL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-256GB-Extreme-UHS-I-SDSDXV5-256G-GNCIN/dp/B07H4BPZZG/ref=sr_1_5808?qid=1679132883&s=electronics&sr=1-5808,4.5,215311.0,3499.0,10500.0
8013,AmazonBasics AA Performance Alkaline Non-Rechargeable Batteries (48 Count) - Appearance May Vary,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81ZnAYiX5sL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Performance-Alkaline-Non-rechargeable-Batteries/dp/B00MNV8E0C/ref=sr_1_8016?qid=1679134145&s=electronics&sr=1-8016,4.5,336487.0,929.0,1495.0
698,Sri Sri Tattva Haritaki 60 Tabs | 500mg (Pack of 4),beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/51JyipDRmOL._AC_UL320_.jpg,https://www.amazon.in/Tattva-Haritaki-Tabs-500mg-Pack/dp/B08D6WJ22B/ref=sr_1_5283?qid=1679216090&s=hpc&sr=1-5283,4.4,102.0,318.0,320.0
7,"Apple 20W USB-C Power Adapter (for iPhone, iPad & AirPods)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61vtLhO6fDL._AC_UL320_.jpg,https://www.amazon.in/Apple-USB-C-Adapter-iPhone-AirPods/dp/B08L5WWFCY/ref=sr_1_11?qid=1679133649&s=electronics&sr=1-11,4.6,61748.0,1589.0,1900.0
37,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240 * 240 PX High Res with SpO2, Heart Rate ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61y2VVWcGBL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RRWSF6/ref=sr_1_40?qid=1679133651&s=electronics&sr=1-40,4.3,43302.0,1699.0,2199.0
28,Neostreak Men's Slim Fit Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/81RuOi+8grL._AC_UL320_.jpg,https://www.amazon.in/Neostreak-Jeans-neoepsjean-lgrey-Light-Grey_32/dp/B07L6Z7856/ref=sr_1_37?qid=1679141646&s=apparel&sr=1-37,3.7,3918.0,699.0,1699.0
75,"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, 50 count, with 5 in 1 Comfort",toys & baby products,Baby Products,https://m.media-amazon.com/images/I/61DvYS0ilYL._AC_UL320_.jpg,https://www.amazon.in/Huggies-Wonder-Pants-Medium-Diaper/dp/B08X3N952X/ref=sr_1_364?qid=1679219580&s=baby&sr=1-364,4.2,215914.0,567.0,699.0
958,HP 805 Tri-Color Original Ink Cartridge,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41oaDbK61TL._AC_UL320_.jpg,https://www.amazon.in/HP-805-Original-Ink-Cartridge/dp/B08CYLBY2R/ref=sr_1_961?qid=1679133708&s=electronics&sr=1-961,4.0,7559.0,837.0,838.0
1907,SHOPEE 3 Color Pop Up Hot-Shoe Flash Diffuser Set for DSLR Cameras,"tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/31jYfY9IoZL._AC_UL320_.jpg,https://www.amazon.in/SHOPEE-Color-Hot-Shoe-Diffuser-Cameras/dp/B08Y5YXMVJ/ref=sr_1_1911?qid=1679130031&s=electronics&sr=1-1911,3.8,2534.0,149.0,300.0
304,Onida 80 cm (32 inches) HD Ready Smart LED Fire TV 32HIF3 (Black),"tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/I/71K6W3QsL2L._AC_UL320_.jpg,https://www.amazon.in/Onida-inches-Ready-Smart-32HIF3/dp/B0B6P95LG2/ref=sr_1_311?qid=1679128140&s=electronics&sr=1-311,4.3,4579.0,11490.0,24990.0
3626,"boAt Rockerz 450 Pro Bluetooth Wireless On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Pad...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61edVIWAN1L._AC_UL320_.jpg,https://www.amazon.in/boAt-Rockerz-450-Pro-Headphones/dp/B08XY1MLT2/ref=sr_1_3629?qid=1679133880&s=electronics&sr=1-3629,4.1,111019.0,1999.0,3990.0
13,"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless, Stereo Audio, Touch Control TWS, with...","tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/51ZT3aMrJIL._AC_UL320_.jpg,https://www.amazon.in/Bassbuds-Duo-Headphones-Water-Resistant-Assistance/dp/B09DD9SX9Z/ref=sr_1_20?qid=1679128666&s=electronics&sr=1-20,3.5,166394.0,799.0,2599.0
457,Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI - JUDWAA 750,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71XlOI9x+vL._AC_UL320_.jpg,https://www.amazon.in/Zebronics-Zeb-JUDWAA-750-Wired-Keyboard/dp/B07KR5P3YD/ref=sr_1_461?qid=1679133678&s=electronics&sr=1-461,3.9,17904.0,448.0,549.0
136,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devi...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ZeHF2Cf4L._AC_UL320_.jpg,https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Cable/dp/B098NS6PVG/ref=sr_1_139?qid=1679133657&s=electronics&sr=1-139,4.0,45984.0,199.0,299.0
6360,ASA HS-1 Aviation Headset,"tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/61psaBztr4L._AC_UL320_.jpg,https://www.amazon.in/ASA-ASAHS1A-HS-1-Aviation-Headset/dp/B001THL8SQ/ref=sr_1_6364?qid=1679130288&s=electronics&sr=1-6364,4.6,545.0,23800.0,30000.0
126,crocs Unisex-Adult LiteRide Clog,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71aH0WAx1FL._AC_UL320_.jpg,https://www.amazon.in/Crocs-Literide-Black-Clogs-9-204592-05M/dp/B0819S4JZS/ref=sr_1_135?qid=1679148623&s=shoes&sr=1-135,4.0,29567.0,4270.0,4795.0
125,Apple EarPods with 3.5mm Headphone Plug,"tv, audio & cameras",Headphones,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41KUAk5FspL._AC_UL320_.jpg,https://www.amazon.in/Apple-Original-MNHF2ZM-Earpods-Headphone/dp/B06XDLJL26/ref=sr_1_129?qid=1679128674&s=electronics&sr=1-129,4.2,26244.0,1699.0,2000.0
470,Svarasya Nivr Natural Sunscreen Lotion Cream with SPF 21 | Paraben Free/Sulphate Free/SLS Free With Natural Ingredients fo...,beauty & health,Health & Personal Care,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71uW54WU4UL._AC_UL320_.jpg,https://www.amazon.in/Svarasya-Natural-Protection-Sunscreen-Cardamom/dp/B08YFCK338/ref=sr_1_3063?qid=1679215394&s=hpc&sr=1-3063,4.0,816.0,525.0,795.0
0,"GLUN Bolt Electronic Portable Fishing Hook Type Digital LED Screen Luggage Weighing Scale, 50 kg/110 Lb (Black)",bags & luggage,Travel Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ofVvpW2ZL._AC_UL320_.jpg,https://www.amazon.in/GLUN-Digital-Electronic-Portable-Weighing/dp/B07PK41FL4/ref=sr_1_1?qid=1679219103&s=luggage&sr=1-1,3.9,18665.0,278.0,899.0
2096,GoPro Magnetic Swivel Clip - Official GoPro Accessory,"tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/510L6tJoCNL._AC_UL320_.jpg,https://www.amazon.in/GoPro-Magnetic-Swivel-Clip-Accessory/dp/B083LS7N8P/ref=sr_1_2100?qid=1679130042&s=electronics&sr=1-2100,4.7,2035.0,2010.0,2200.0
25,"GKI Superb 3 Star ABS Plastic 40 Table Tennis Ball (6 Pc), White",sports & fitness,"All Sports, Fitness & Outdoors",https://m.media-amazon.com/images/I/61KlbXItQzL._AC_UL320_.jpg,https://www.amazon.in/GKI-Superb-Plastic-Table-Tennis/dp/B07FL7XQ2R/ref=sr_1_194?qid=1679218371&s=sports&sr=1-194,4.2,1166.0,399.0,492.0
0,"Spotzero by Milton Prime Spin Mop with Big Wheels and Stainless Steel Wringer, Bucket Floor Cleaning and Mopping System,2 ...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/71UpuxQrSlL._AC_UL320_.jpg,https://www.amazon.in/Spotzero-Milton-Stainless-Wringer-refills/dp/B07D4T4YT2/ref=sr_1_1?qid=1679214112&s=kitchen&sr=1-1,4.2,74689.0,1299.0,2599.0
7026,"BlueRigger Premium Digital Optical Audio Toslink Cable With 24K Gold Plated Connectors, 8 Channel (7.1) Audio Support (for...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71y7+Yt6ZBL._AC_UL320_.jpg,https://www.amazon.in/BlueRigger-Premium-Digital-Optical-Toslink/dp/B0749BMLYY/ref=sr_1_7028?qid=1679134086&s=electronics&sr=1-7028,4.2,30859.0,989.0,1199.0
